"Date","Hour","pm25_merra2","pm25_stations"
2023-01-04,2,6.35080396249763,12.2857142857143
2023-01-04,3,7.35445498012227,16.5714285714286
2023-01-04,4,8.29175279719198,17
2023-01-04,5,9.10641560225225,17
2023-01-04,6,9.72075045304249,18.2857142857143
2023-01-04,7,10.0579921274133,17.1428571428571
2023-01-04,8,10.1394191759225,15.8
2023-01-04,9,10.0175808844071,17.4
2023-01-04,10,9.71752418127581,20.6
2023-01-04,11,9.23259572061064,20.4
2023-01-04,12,8.59846455021,21
2023-01-04,13,7.93078153530591,26.9333333333333
2023-01-04,14,6.47063008491617,28.9333333333333
2023-01-04,15,4.20502087708512,29
2023-01-04,16,3.99200420173616,33.2666666666667
2023-01-04,17,4.0282544377266,27.6
2023-01-04,18,4.06015713276644,20.9285714285714
2023-01-04,19,4.13444529457671,22.4285714285714
2023-01-04,20,4.24320134205721,29.2142857142857
2023-01-04,21,5.63651939160487,11.2307692307692
2023-01-04,22,5.48217339224268,10.5714285714286
2023-01-04,23,6.11456076590551,14
2023-01-05,0,7.32334448733294,23.8
2023-01-05,1,8.6540094373993,15.8666666666667
2023-01-05,2,10.2014277945541,16.4285714285714
2023-01-05,3,11.7293512990714,19.4285714285714
2023-01-05,4,12.9218013389059,18.2666666666667
2023-01-05,5,13.4866821337586,19.7333333333333
2023-01-05,6,13.9920688015947,20.4
2023-01-05,7,14.0470502121736,19.8666666666667
2023-01-05,8,13.6897027843321,18.6666666666667
2023-01-05,9,13.2360948936738,18.3333333333333
2023-01-05,10,12.8929969961882,20
2023-01-05,11,12.6402363855792,20.6
2023-01-05,12,12.4022905204704,25.8666666666667
2023-01-05,13,12.1380437415081,30.6
2023-01-05,14,11.1247942775564,31.8
2023-01-05,15,7.67268025054802,36
2023-01-05,16,6.20930941463919,34.4666666666667
2023-01-05,17,5.55930548639442,39.1333333333333
2023-01-05,18,4.92865415910922,28.4666666666667
2023-01-05,19,4.80755609701467,20.3333333333333
2023-01-05,20,4.79288766038007,20.1538461538462
2023-01-05,21,4.61118161914654,24.4285714285714
2023-01-05,22,4.8518774671184,23.1333333333333
2023-01-05,23,5.50323158483738,22.2
2023-01-06,0,6.74847299626535,15.8571428571429
2023-01-06,1,7.99520485340204,20.0666666666667
2023-01-06,2,9.43517856447887,16.6
2023-01-06,3,10.7563300776822,13.8
2023-01-06,4,11.5844620419481,15.5333333333333
2023-01-06,5,11.9020345284333,15.2666666666667
2023-01-06,6,11.7055565684414,16.7333333333333
2023-01-06,7,11.1029414277874,17.1333333333333
2023-01-06,8,10.4394314538821,17.1333333333333
2023-01-06,9,9.9333804911117,17.2666666666667
2023-01-06,10,9.67288005044287,17.9333333333333
2023-01-06,11,9.70031274768665,20.1333333333333
2023-01-06,12,10.0579312653014,21.3333333333333
2023-01-06,13,10.6970627584709,23.2666666666667
2023-01-06,14,10.8803054008796,29.4666666666667
2023-01-06,15,8.95477190345485,29.6
2023-01-06,16,6.86378342835525,31.8
2023-01-06,17,6.02592815135374,31
2023-01-06,18,5.43181380899863,26.2142857142857
2023-01-06,19,5.36997473305636,19.8461538461538
2023-01-06,20,5.4830790303302,20.7142857142857
2023-01-06,21,5.88814140981695,15.1428571428571
2023-01-06,22,5.90082124857861,12.7142857142857
2023-01-06,23,6.49111236237114,13.9333333333333
2023-01-07,0,7.38569721239279,26.1333333333333
2023-01-07,1,7.98424926768446,27.7333333333333
2023-01-07,2,8.48021862465586,25.1333333333333
2023-01-07,3,9.0022930753383,24.7333333333333
2023-01-07,4,9.69994486548731,23.4666666666667
2023-01-07,5,10.4498998370432,20.8
2023-01-07,6,11.3551416540427,22.1333333333333
2023-01-07,7,12.2046765297948,23.8
2023-01-07,8,12.8682678745219,23.8666666666667
2023-01-07,9,13.6266551048577,23.4
2023-01-07,10,14.0586764520132,22.6666666666667
2023-01-07,11,14.0367955211106,25.1333333333333
2023-01-07,12,13.7007220774005,26.2
2023-01-07,13,13.1233713973707,27.4
2023-01-07,14,11.6549928404069,30
2023-01-07,15,7.9386586542985,29.8
2023-01-07,16,6.87052864507618,34.1333333333333
2023-01-07,17,6.40495575577193,26.6
2023-01-07,18,6.09218892029713,21.0769230769231
2023-01-07,19,5.79070696291219,21.8
2023-01-07,20,5.6470897779634,21.0666666666667
2023-01-07,21,5.10769302502812,19.7333333333333
2023-01-07,22,5.17363516010141,22.3333333333333
2023-01-07,23,5.58227621008783,21.4
2023-01-08,0,6.41652124563946,28
2023-01-08,1,7.35533332690872,28.0714285714286
2023-01-08,2,8.33459602650251,25.5
2023-01-08,3,9.04134008150143,19.6428571428571
2023-01-08,4,9.43023294384732,20.8
2023-01-08,5,9.65529766814509,20.3333333333333
2023-01-08,6,9.8205808941605,18.3333333333333
2023-01-08,7,9.95850776465012,17.5714285714286
2023-01-08,8,10.170855023311,19
2023-01-08,9,10.4164346263371,15.5333333333333
2023-01-08,10,10.5562450335838,17
2023-01-08,11,10.488124341299,20.2666666666667
2023-01-08,12,10.198567921022,20
2023-01-08,13,9.72270417994836,21.6
2023-01-08,14,8.72374025198841,23.3571428571429
2023-01-08,15,5.47325746585391,27.2857142857143
2023-01-08,16,4.90121666160206,27.1333333333333
2023-01-08,17,4.9512383798713,23.6
2023-01-08,18,4.93040381157498,17.6
2023-01-08,19,5.18384150703824,15.8
2023-01-08,20,5.49763438918728,17.6
2023-01-08,21,5.74698020021667,23.8666666666667
2023-01-08,22,5.91663027828551,23.0714285714286
2023-01-08,23,6.54970013659624,24.2142857142857
2023-01-09,0,7.55438966082044,25.6
2023-01-09,1,8.24440632673678,22.4
2023-01-09,2,8.73399673710515,18.7333333333333
2023-01-09,3,9.20793406994525,18
2023-01-09,4,9.3457698628539,16.6666666666667
2023-01-09,5,8.72760347225633,18.1333333333333
2023-01-09,6,9.50774593324079,16.8666666666667
2023-01-09,7,9.88295151256397,18.6
2023-01-09,8,9.26850739558208,19.9333333333333
2023-01-09,9,11.6150167710644,20.8
2023-01-09,10,13.9109964547721,21.3333333333333
2023-01-09,11,12.3303692155304,21.3333333333333
2023-01-09,12,13.4415661113637,23.7333333333333
2023-01-09,13,14.4452928348266,27.2666666666667
2023-01-09,14,12.2721340018902,30.9333333333333
2023-01-09,15,7.92320713011285,32.6
2023-01-09,16,6.609943650788,38.9333333333333
2023-01-09,17,6.5076192187533,40.4285714285714
2023-01-09,18,5.78532044406626,29.3571428571429
2023-01-09,19,5.82140676752566,22.3846153846154
2023-01-09,20,5.81368751675731,26.7692307692308
2023-01-09,21,8.53288767634332,20
2023-01-09,22,8.29461049261711,21.6
2023-01-09,23,8.36896910902407,21.8666666666667
2023-01-10,0,8.82450094091228,31
2023-01-10,1,9.31570401153844,30.2
2023-01-10,2,9.75921508767795,30.6
2023-01-10,3,10.2121860776611,28.3333333333333
2023-01-10,4,10.5348001057212,30.1333333333333
2023-01-10,5,10.7544831965198,26.8
2023-01-10,6,10.940750968996,27.5333333333333
2023-01-10,7,11.0386271688148,28.1333333333333
2023-01-10,8,11.0384055025696,27.0666666666667
2023-01-10,9,11.092663337224,25.0666666666667
2023-01-10,10,11.2914289912585,23.5333333333333
2023-01-10,11,11.4292601668699,27.3333333333333
2023-01-10,12,11.6109107673351,32.4666666666667
2023-01-10,13,11.5786284229786,31
2023-01-10,14,9.6257756430494,35.9333333333333
2023-01-10,15,7.53430571066752,38.8
2023-01-10,16,7.69305350729188,39.5
2023-01-10,17,7.70308577831436,36.3125
2023-01-10,18,7.86965255534254,31.625
2023-01-10,19,7.7357488200118,20.9375
2023-01-10,20,7.66305740188202,24
2023-01-10,21,9.19955965320349,30.5333333333333
2023-01-10,22,9.5605897619851,31.0714285714286
2023-01-10,23,9.99118199890115,28.4666666666667
2023-01-11,0,10.5668685351505,25.8125
2023-01-11,1,11.2236578374715,26.5625
2023-01-11,2,11.7431488056205,23.875
2023-01-11,3,12.1257399841692,23.125
2023-01-11,4,12.4516210073805,24.6875
2023-01-11,5,12.7912863719131,26.25
2023-01-11,6,13.3420412000421,26.8125
2023-01-11,7,13.9552396010461,26.4
2023-01-11,8,14.5755524997772,27.625
2023-01-11,9,15.3029988068425,27.125
2023-01-11,10,15.9650102243917,28.1875
2023-01-11,11,16.5489435465856,29.0625
2023-01-11,12,17.1104534018804,29.1875
2023-01-11,13,17.6017902408767,33.375
2023-01-11,14,16.584436182244,36.75
2023-01-11,15,12.9690854383432,39.875
2023-01-11,16,11.5794826274303,42.75
2023-01-11,17,10.7829700249377,34.5333333333333
2023-01-11,18,7.08932391530225,23.2857142857143
2023-01-11,19,6.91404746527604,23
2023-01-11,20,6.9895626569422,25.8125
2023-01-11,21,10.7263012212027,25.4375
2023-01-11,22,10.6447519150519,27.25
2023-01-11,23,10.7250079641774,28.125
2023-01-12,0,11.3353194055668,25.75
2023-01-12,1,12.2055718564197,19.6
2023-01-12,2,13.1943266336244,23.5
2023-01-12,3,14.1527193590568,26.75
2023-01-12,4,15.0308436683229,26.8125
2023-01-12,5,15.7969525029177,27.75
2023-01-12,6,16.4217638906473,28.1875
2023-01-12,7,16.8643606188474,27.25
2023-01-12,8,17.0987472775617,28.125
2023-01-12,9,17.1290398473039,25.625
2023-01-12,10,17.0704076589078,27.5
2023-01-12,11,16.9517878257449,28.125
2023-01-12,12,16.8486375265968,32
2023-01-12,13,16.8112437699167,34.3571428571429
2023-01-12,14,15.7701833355737,33.8461538461538
2023-01-12,15,10.9993858154277,38.3846153846154
2023-01-12,16,9.32277782370768,41.9285714285714
2023-01-12,17,8.33433512535006,36.3571428571429
2023-01-12,18,7.66822624704398,32.3846153846154
2023-01-12,19,7.25885122041009,22.2857142857143
2023-01-12,20,7.13071853330762,22.2857142857143
2023-01-12,21,8.3268414744892,24.4375
2023-01-12,22,8.2620120134795,27.3125
2023-01-12,23,8.49317181910007,25.0625
2023-01-13,0,9.45553654697566,21.5714285714286
2023-01-13,1,10.1447510083906,14.6428571428571
2023-01-13,2,10.1179185502982,15.5
2023-01-13,3,13.7746764491191,16.6153846153846
2023-01-13,4,15.550816588345,16.9285714285714
2023-01-13,5,14.2621601753715,14.3571428571429
2023-01-13,6,13.8839961414164,13.7333333333333
2023-01-13,7,13.29743039511,10.1333333333333
2023-01-13,8,11.958171390341,9.06666666666667
2023-01-13,9,10.8307573759386,6.6
2023-01-13,10,10.8043993153413,7.13333333333333
2023-01-13,11,10.7726050716628,8.33333333333333
2023-01-13,12,10.9942522490485,10.8
2023-01-13,13,10.8294180310822,13.2142857142857
2023-01-13,14,9.21562180673082,15.3333333333333
2023-01-13,15,7.78011312963074,16.5333333333333
2023-01-13,16,7.08827175039227,20.1333333333333
2023-01-13,17,6.65770105003745,22.9333333333333
2023-01-13,18,6.03006239991425,22.3333333333333
2023-01-13,19,5.62627160175001,22.4666666666667
2023-01-13,20,5.43209516340985,18
2023-01-13,21,5.9952885623236,25.2142857142857
2023-01-13,22,5.83621453167947,24.8571428571429
2023-01-13,23,6.04688039993391,22.7142857142857
2023-01-14,0,6.55614472514067,17.4
2023-01-14,1,6.96354607851108,15.8
2023-01-14,2,7.28560966671146,15.6
2023-01-14,3,7.60407404005136,15.9333333333333
2023-01-14,4,7.79058575453789,17.6
2023-01-14,5,7.79414030810565,13.4666666666667
2023-01-14,6,7.65444790047702,12.8666666666667
2023-01-14,7,7.46867302242733,18.3333333333333
2023-01-14,8,7.3387937702053,20.2666666666667
2023-01-14,9,7.33541808214254,17.6666666666667
2023-01-14,10,7.38901769471678,16.4285714285714
2023-01-14,11,7.45423947041487,17.6666666666667
2023-01-14,12,7.51301782473297,19.5333333333333
2023-01-14,13,7.5106623494553,19.2666666666667
2023-01-14,14,7.25306507579682,24.6
2023-01-14,15,5.30293165515838,26.8
2023-01-14,16,4.3060326460355,30.9333333333333
2023-01-14,17,4.08497624316137,32.8666666666667
2023-01-14,18,3.9971084664139,30.6
2023-01-14,19,3.96713261904629,22.4
2023-01-14,20,3.99946295629928,18.6666666666667
2023-01-14,21,4.32659922657788,18.6
2023-01-14,22,4.41278726161053,20.6
2023-01-14,23,4.84558649433544,18.8666666666667
2023-01-15,0,5.79521981232865,24
2023-01-15,1,6.8436377387849,21.2
2023-01-15,2,7.91764961792765,23.3333333333333
2023-01-15,3,9.08839381204778,25.1333333333333
2023-01-15,4,10.3320651429451,23.4
2023-01-15,5,11.5639240345746,22.7333333333333
2023-01-15,6,12.7343687269002,22.2
2023-01-15,7,13.7963490837155,24.3333333333333
2023-01-15,8,14.7782352282662,23.8666666666667
2023-01-15,9,15.4855085959988,22.2666666666667
2023-01-15,10,15.7761719055361,22
2023-01-15,11,15.5527353695256,20.4
2023-01-15,12,14.9181152033651,20.7333333333333
2023-01-15,13,14.0017899911827,22.8666666666667
2023-01-15,14,12.4135308787803,24
2023-01-15,15,8.17972278465013,30
2023-01-15,16,7.20420157542942,29.9230769230769
2023-01-15,17,7.0051220935208,26.8571428571429
2023-01-15,18,6.616661068731,21.2142857142857
2023-01-15,19,6.60732241243399,25.1428571428571
2023-01-15,20,6.65075287975556,28.9333333333333
2023-01-15,21,6.84901803970435,20.5384615384615
2023-01-15,22,6.97786453646714,21.0714285714286
2023-01-15,23,7.54873784313513,23.4
2023-01-16,0,8.58157441888788,25.2666666666667
2023-01-16,1,9.71562855027215,23.6666666666667
2023-01-16,2,10.8470553139938,26.3333333333333
2023-01-16,3,11.8956666997535,27
2023-01-16,4,12.8018803973769,27.6666666666667
2023-01-16,5,13.5391256261223,27.6
2023-01-16,6,14.0868034621634,26.25
2023-01-16,7,14.3329095730974,28.8125
2023-01-16,8,14.0809941224473,25.9375
2023-01-16,9,14.0715185841086,30.3125
2023-01-16,10,13.8971501504278,31.3125
2023-01-16,11,13.4475993748204,31.1875
2023-01-16,12,12.8731915066056,32.875
2023-01-16,13,12.2290388989318,35.4375
2023-01-16,14,11.323753908237,41
2023-01-16,15,8.96047702373738,43.125
2023-01-16,16,6.81515241664663,41.5625
2023-01-16,17,5.42033592373281,38.8666666666667
2023-01-16,18,4.49869932050172,31
2023-01-16,19,4.19727274615926,31.4
2023-01-16,20,4.12384999339655,30.0666666666667
2023-01-16,21,5.13967764330692,31.3333333333333
2023-01-16,22,5.11046795391405,34
2023-01-16,23,5.81110262404785,29.8666666666667
2023-01-17,0,6.96054002716136,25.25
2023-01-17,1,8.07975392402631,30.4375
2023-01-17,2,9.13810634257209,32.2666666666667
2023-01-17,3,10.0695917590139,32.7333333333333
2023-01-17,4,10.8515493254156,32.4
2023-01-17,5,11.385014104045,33.4666666666667
2023-01-17,6,11.6619412060844,30.6428571428571
2023-01-17,7,11.7769847220844,31.4
2023-01-17,8,11.7604935865891,33.1333333333333
2023-01-17,9,11.6110608610929,30.4
2023-01-17,10,11.3393113325032,28.1333333333333
2023-01-17,11,10.9979549444818,29.6
2023-01-17,12,10.6711816736858,32.8666666666667
2023-01-17,13,10.4336699880004,34.5333333333333
2023-01-17,14,10.0432091247233,35.8
2023-01-17,15,7.75245310040845,41.7333333333333
2023-01-17,16,6.69839744073638,42.5333333333333
2023-01-17,17,6.39435482120605,46.9333333333333
2023-01-17,18,6.12607117858946,36.3333333333333
2023-01-17,19,5.84582442244653,25.8666666666667
2023-01-17,20,5.71145908769603,18.9285714285714
2023-01-17,21,7.24605980908576,35.375
2023-01-17,22,6.93224294993917,32.375
2023-01-17,23,7.58953200800674,26.6875
2023-01-18,0,8.75429550970674,24.4666666666667
2023-01-18,1,9.84318262608095,27.3333333333333
2023-01-18,2,10.7259875681766,25.3571428571429
2023-01-18,3,11.3414389533858,26.2857142857143
2023-01-18,4,11.6344908199546,24.7333333333333
2023-01-18,5,11.5267297119909,26
2023-01-18,6,11.152442652439,24.6
2023-01-18,7,10.8989048850179,23.8
2023-01-18,8,10.751001372387,22.2
2023-01-18,9,10.6577179013727,20.5333333333333
2023-01-18,10,10.5739511235397,20.1333333333333
2023-01-18,11,10.3285304501415,19.6
2023-01-18,12,9.88914821628795,27.5384615384615
2023-01-18,13,9.31719084274797,29.0714285714286
2023-01-18,14,8.39438343039177,31.8571428571429
2023-01-18,15,5.67961135949575,34.7857142857143
2023-01-18,16,3.52221845675268,36.4615384615385
2023-01-18,17,3.01168202019982,35.9166666666667
2023-01-18,18,2.82980115862694,27.0833333333333
2023-01-18,19,2.75490402933792,24.1666666666667
2023-01-18,20,2.7654390614794,23.4166666666667
2023-01-18,21,3.16718374483488,22.3571428571429
2023-01-18,22,3.27913692493392,22
2023-01-18,23,4.02327971974493,23.4
2023-01-19,0,5.31087537278351,24.2857142857143
2023-01-19,1,6.56118602090278,24.1428571428571
2023-01-19,2,7.63787406391997,24.3571428571429
2023-01-19,3,8.49929541893441,30.6428571428571
2023-01-19,4,9.10700526920915,30.5714285714286
2023-01-19,5,9.44667734735993,28.7142857142857
2023-01-19,6,9.65420192217991,26.5
2023-01-19,7,9.84770377209577,27.3571428571429
2023-01-19,8,10.0167846375933,28.4285714285714
2023-01-19,9,10.1825853106851,30.3571428571429
2023-01-19,10,10.3274743803614,30.7142857142857
2023-01-19,11,10.3544411110929,29.4285714285714
2023-01-19,12,10.2490308995041,31.9285714285714
2023-01-19,13,10.1078541047443,31.9285714285714
2023-01-19,14,9.9236793286827,35.4285714285714
2023-01-19,15,7.22381165906712,40.2307692307692
2023-01-19,16,4.98789995439673,45
2023-01-19,17,4.71982616011172,39.9230769230769
2023-01-19,18,4.66925656770052,39.5384615384615
2023-01-19,19,4.70671393231083,31.5384615384615
2023-01-19,20,4.80969556207056,29.2307692307692
2023-01-19,21,5.27737843493342,23.8333333333333
2023-01-19,22,5.54857036133802,26.5
2023-01-19,23,6.35634281820462,26.2142857142857
2023-01-20,0,7.619739354535,22.3571428571429
2023-01-20,1,8.68775078220318,22.2857142857143
2023-01-20,2,9.45725381168316,22.7857142857143
2023-01-20,3,10.3946182579653,27.4285714285714
2023-01-20,4,11.2036950106793,32.5714285714286
2023-01-20,5,11.8570563400116,32.2142857142857
2023-01-20,6,12.481993194229,35.6
2023-01-20,7,12.8355273296053,34.4666666666667
2023-01-20,8,13.0732058158853,34.3333333333333
2023-01-20,9,13.3340474455531,32.3333333333333
2023-01-20,10,13.5735755907692,34.0666666666667
2023-01-20,11,13.6425734081878,33.2666666666667
2023-01-20,12,13.6107979293732,37.6
2023-01-20,13,13.4350635947673,37.8666666666667
2023-01-20,14,12.5761618102583,41.3333333333333
2023-01-20,15,9.94892185134002,45.7333333333333
2023-01-20,16,8.10262167311549,53.5333333333333
2023-01-20,17,7.77840691507495,52
2023-01-20,18,7.42806038457151,44
2023-01-20,19,7.49689039293641,37.6666666666667
2023-01-20,20,7.5760222112434,35.5833333333333
2023-01-20,21,7.84169261281668,28.9230769230769
2023-01-20,22,8.03297345411136,28.2307692307692
2023-01-20,23,8.60228134433538,23.3636363636364
2023-01-21,0,9.39928824738386,25.6666666666667
2023-01-21,1,10.1909735009766,24.6666666666667
2023-01-21,2,10.9979127775011,26.3333333333333
2023-01-21,3,11.7594657682071,25.1333333333333
2023-01-21,4,12.4247023310738,26.0666666666667
2023-01-21,5,12.9581480593854,27.2
2023-01-21,6,13.3738632562694,29.3125
2023-01-21,7,13.678119755487,30.6875
2023-01-21,8,13.7648657271492,30.2
2023-01-21,9,13.5808036591867,28.875
2023-01-21,10,13.1670895419679,33.9375
2023-01-21,11,12.6611737071329,33.9375
2023-01-21,12,12.096630634453,33.0625
2023-01-21,13,11.7616592675188,32.5625
2023-01-21,14,11.1915616674857,34.8125
2023-01-21,15,8.2300721362163,33.8125
2023-01-21,16,7.44985875551475,32.1875
2023-01-21,17,7.26509240583181,30.6875
2023-01-21,18,7.2092653827158,22.75
2023-01-21,19,7.03937159299258,23.125
2023-01-21,20,6.92261405354678,19.75
2023-01-21,21,6.88668506308495,30.7692307692308
2023-01-21,22,6.94593159302841,31.0666666666667
2023-01-21,23,7.32582344771044,28.8666666666667
2023-01-22,0,8.09927908251914,19.5625
2023-01-22,1,8.83894849911026,21.6875
2023-01-22,2,9.47172149786569,20.25
2023-01-22,3,9.9612199906482,21.1875
2023-01-22,4,10.2828855694968,22.875
2023-01-22,5,10.5310418795826,21.0625
2023-01-22,6,10.7171861919703,20.375
2023-01-22,7,10.9117179651498,22.375
2023-01-22,8,11.1565350877586,19.8125
2023-01-22,9,11.3848049906489,21.3125
2023-01-22,10,11.4934931541293,21.4375
2023-01-22,11,11.5643404476615,21.75
2023-01-22,12,11.6522065757809,25
2023-01-22,13,11.802499637016,26.875
2023-01-22,14,10.0310308332264,28.75
2023-01-22,15,7.20340402964045,34.0625
2023-01-22,16,6.75549386140765,35.125
2023-01-22,17,6.69844119774663,36.6875
2023-01-22,18,6.45307682548476,30.3125
2023-01-22,19,6.46903414712904,26.3125
2023-01-22,20,6.40724860236442,20.6666666666667
2023-01-22,21,6.25993060845561,20.9285714285714
2023-01-22,22,6.3300014494236,19.3333333333333
2023-01-22,23,6.81628486516513,19.4375
2023-01-23,0,7.35970975658174,15.3125
2023-01-23,1,7.7308255690559,18.9375
2023-01-23,2,8.11648869872052,17.3125
2023-01-23,3,8.64731906889292,17.1875
2023-01-23,4,9.23440837048873,18.8125
2023-01-23,5,9.59333879506512,18.5
2023-01-23,6,11.0416576274819,19.75
2023-01-23,7,11.3098313524179,18.125
2023-01-23,8,11.1145143431122,16.25
2023-01-23,9,12.0598828425657,15.25
2023-01-23,10,12.2830094039118,15.0625
2023-01-23,11,11.857574189954,14.3125
2023-01-23,12,12.0470827775999,18.75
2023-01-23,13,11.7472159867426,21.25
2023-01-23,14,10.3446267709992,21.5625
2023-01-23,15,6.9997929047409,18.875
2023-01-23,16,5.67400395983738,13.7333333333333
2023-01-23,17,4.93349336476058,13.7142857142857
2023-01-23,18,4.29687177062632,9.92857142857143
2023-01-23,19,4.01587899907966,9.5
2023-01-23,20,3.84420842612468,12.9333333333333
2023-01-23,21,5.68424321753193,18.1333333333333
2023-01-23,22,5.76903150060751,17.2
2023-01-23,23,6.15545660302333,15.8
2023-01-24,0,6.90254930074968,16.2
2023-01-24,1,7.74493902133417,16.1333333333333
2023-01-24,2,8.48622257448582,16.7333333333333
2023-01-24,3,9.19146685809478,17.1333333333333
2023-01-24,4,9.92381656003979,14.8666666666667
2023-01-24,5,10.7954219616126,13.0666666666667
2023-01-24,6,11.403535681052,12.8666666666667
2023-01-24,7,11.6757299842476,12.1333333333333
2023-01-24,8,11.2374800673827,13.2666666666667
2023-01-24,9,12.5342113795953,12.0666666666667
2023-01-24,10,13.5036883769535,10.8571428571429
2023-01-24,11,12.8785723988999,11.1428571428571
2023-01-24,12,14.1248455263038,13.6428571428571
2023-01-24,13,14.7181528575361,14.9285714285714
2023-01-24,14,11.3286632977887,15.8571428571429
2023-01-24,15,7.27852167900392,12.4285714285714
2023-01-24,16,5.7925195602256,10.7857142857143
2023-01-24,17,5.45619081842168,10
2023-01-24,18,5.47996052597214,9.92307692307692
2023-01-24,19,5.6056116073265,14.9230769230769
2023-01-24,20,5.78458355689591,14.1538461538462
2023-01-24,21,5.83332648088406,16.4666666666667
2023-01-24,22,5.66367671233208,16.6666666666667
2023-01-24,23,5.76113762666091,15.4
2023-01-25,0,6.37296901906602,15.4
2023-01-25,1,7.06384358922467,13.6666666666667
2023-01-25,2,7.84380547903933,14.1333333333333
2023-01-25,3,8.52283659732177,14.6
2023-01-25,4,8.96735682483613,14.4666666666667
2023-01-25,5,9.22550650997828,15.8666666666667
2023-01-25,6,9.43562411916564,14.4
2023-01-25,7,9.74531011803616,15.7857142857143
2023-01-25,8,10.2012383492859,17.1428571428571
2023-01-25,9,10.7223502848481,15
2023-01-25,10,11.3123566834391,16.7857142857143
2023-01-25,11,11.8400947401207,21
2023-01-25,12,12.1404387074078,22.2857142857143
2023-01-25,13,12.2015590443576,22.5625
2023-01-25,14,9.92280898289166,27.4375
2023-01-25,15,6.00761993879488,29.6875
2023-01-25,16,5.28571463207854,28.2666666666667
2023-01-25,17,5.2657198275173,31.7333333333333
2023-01-25,18,5.3018716425147,28.3571428571429
2023-01-25,19,5.37614245541726,31.2
2023-01-25,20,5.45657622880012,32.5333333333333
2023-01-25,21,6.46843274956387,14.7142857142857
2023-01-25,22,6.34753648160078,14.7142857142857
2023-01-25,23,6.80932034062109,16.4666666666667
2023-01-26,0,7.73134783499102,18.2142857142857
